,TRIP_TIME_OF_DAY,TRIP_DURATION_MIN,DAY_TYPE,PAYMENT_TYPE,FARE_PER_MILE,HAS_TIP,HAS_EXTRAS,PICKUP_COMMUNITY_AREA,DROPOFF_COMMUNITY_AREA,FARE
30184,morning,30.0,Monday,Electronic,2.4403183023872677,1,1,76.0,32.0,46.0
30185,evening,30.0,Monday,Electronic,2.5278940027894,1,1,76.0,7.0,36.25
30186,night,15.0,Tuesday,Electronic,2.5154320987654324,1,1,76.0,8.0,40.75
30187,evening,45.0,Monday,Electronic,2.47,0,1,76.0,8.0,61.75
30188,night,15.0,Wednesday,Electronic,2.4628508530544853,1,1,76.0,8.0,44.75
30189,night,30.0,Tuesday,Electronic,2.505567928730512,1,1,8.0,8.0,45.0
30190,evening,15.0,Tuesday,Cash,2.4765533411488865,0,1,76.0,8.0,42.25
30191,night,30.0,Wednesday,Cash,2.4421897121283624,0,1,76.0,8.0,51.75
30192,morning,15.0,Tuesday,Electronic,2.5824652777777777,0,0,56.0,32.0,29.75
30193,afternoon,45.0,Tuesday,Electronic,2.4339771383523847,1,1,8.0,8.0,61.75
30194,afternoon,15.0,Tuesday,Electronic,2.6066350710900474,0,0,8.0,69.0,27.5
30195,night,15.0,Tuesday,Electronic,2.4309551208285387,1,1,76.0,28.0,42.25
30196,morning,30.0,Monday,Electronic,2.455849889624724,1,1,76.0,32.0,44.5
30197,afternoon,30.0,Monday,Electronic,2.5479814692256784,1,1,76.0,8.0,38.5
30198,night,30.0,Monday,Cash,2.469325153374233,0,1,76.0,8.0,40.25
30199,evening,30.0,Tuesday,Electronic,2.492070684186679,0,1,76.0,8.0,55.0
30200,night,7.15,Wednesday,Electronic,2.727272727272727,0,0,28.0,39.0,19.5
30201,night,15.0,Wednesday,Electronic,2.4652147610405324,1,1,56.0,6.0,40.75
30202,night,30.0,Tuesday,Electronic,2.430555555555556,1,1,8.0,1.0,50.75
30203,morning,30.0,Monday,Electronic,2.4701873935264054,1,0,8.0,76.0,43.5
30204,night,15.0,Tuesday,Electronic,2.583187390542907,0,0,49.0,34.0,29.5
30205,night,15.0,Tuesday,Electronic,2.531152647975078,1,1,56.0,32.0,32.5
30206,night,30.0,Tuesday,Cash,2.5510204081632653,0,0,41.0,56.0,35.0
30207,night,30.0,Monday,Electronic,2.486187845303867,1,1,76.0,32.0,45.0
30208,afternoon,30.0,Monday,Cash,2.4453551912568305,0,1,76.0,8.0,44.75
30209,morning,15.0,Monday,Electronic,2.4556213017751483,1,1,76.0,28.0,41.5
30210,morning,30.0,Monday,Electronic,2.4852071005917162,1,1,76.0,8.0,42.0
30211,morning,30.0,Tuesday,Electronic,2.555066079295154,1,1,56.0,32.0,29.0
30212,night,15.0,Monday,Cash,2.4554707379134864,0,1,76.0,8.0,48.25
30213,evening,30.0,Monday,Electronic,2.470522178551376,1,1,76.0,8.0,44.0
30214,afternoon,30.0,Tuesday,Electronic,2.5195058517555267,1,1,76.0,8.0,38.75
30215,evening,30.0,Monday,Electronic,2.4592467678471053,0,1,76.0,8.0,43.75
30216,night,30.0,Tuesday,Cash,2.450980392156863,0,1,76.0,76.0,61.25
30217,morning,30.0,Tuesday,Electronic,2.4170010944910616,0,1,76.0,8.0,66.25
30218,night,15.0,Tuesday,Electronic,2.612509534706331,0,0,21.0,76.0,34.25
30219,night,5.24,Monday,Cash,2.8625954198473282,0,0,1.0,56.0,15.0
30220,night,30.0,Tuesday,Cash,2.2872340425531914,0,1,56.0,32.0,32.25
30221,night,15.0,Monday,Electronic,2.5354609929078014,1,1,56.0,22.0,35.75
30222,night,30.0,Monday,Electronic,2.517730496453901,1,0,28.0,10.0,35.5
30223,afternoon,15.0,Monday,Electronic,2.5,1,1,76.0,8.0,35.25
30224,night,15.0,Tuesday,Cash,2.4792161520190024,0,1,76.0,8.0,41.75
30225,morning,15.0,Tuesday,Electronic,2.564655172413793,0,0,36.0,3.0,29.75
30226,morning,30.0,Monday,Electronic,2.4435028248587574,1,1,8.0,32.0,43.25
30227,evening,30.0,Monday,Electronic,2.486033519553073,1,1,8.0,8.0,44.5
30228,morning,75.0,Monday,Cash,2.3638853092783507,0,1,8.0,8.0,146.75
30229,morning,30.0,Monday,Electronic,2.4181905678537055,1,1,8.0,33.0,50.25
30230,evening,30.0,Monday,Electronic,2.462686567164179,1,1,56.0,8.0,33.0
30231,morning,45.0,Tuesday,Cash,2.360814742967992,0,0,8.0,76.0,73.02
30232,evening,30.0,Monday,Electronic,2.482269503546099,1,1,76.0,28.0,42.0
30233,night,15.0,Wednesday,Electronic,2.5196850393700787,1,1,76.0,8.0,32.0
30234,night,15.0,Tuesday,Electronic,2.4733876017532874,1,1,8.0,22.0,39.5
30235,evening,30.0,Monday,Electronic,2.4663677130044843,1,1,76.0,32.0,44.0
30236,morning,30.0,Monday,Electronic,2.4725274725274726,1,1,32.0,76.0,45.0
30237,night,30.0,Tuesday,Electronic,2.5062266500622665,1,1,76.0,8.0,40.25
30238,evening,45.0,Tuesday,Cash,2.4456521739130435,0,1,8.0,8.0,69.75
30239,evening,30.0,Monday,Electronic,2.442827442827443,1,1,8.0,8.0,47.0
30240,morning,30.0,Tuesday,Electronic,2.4346132442960493,1,1,76.0,32.0,43.75
30241,night,30.0,Tuesday,Electronic,2.433628318584071,1,1,76.0,8.0,55.0
30242,night,15.0,Monday,Cash,2.5540641312453394,0,1,8.0,8.0,34.25
30243,evening,45.0,Monday,Electronic,2.4120205614867536,1,1,8.0,41.0,61.0
30244,morning,15.0,Monday,Electronic,2.547909407665505,0,0,36.0,3.0,29.25
30245,night,15.0,Tuesday,Cash,2.4887514060742406,0,1,76.0,8.0,44.25
30246,morning,15.0,Tuesday,Electronic,2.56244616709733,1,1,8.0,8.0,29.75
30247,afternoon,45.0,Tuesday,Electronic,1.2307692307692308,1,1,76.0,5.0,40.0
30248,morning,45.0,Monday,Electronic,2.43436357593885,1,1,76.0,8.0,73.25
30249,night,30.0,Monday,Cash,2.4487471526195903,0,1,56.0,3.0,43.0
30250,afternoon,30.0,Monday,Electronic,2.424680148576145,1,1,76.0,8.0,58.75
30251,afternoon,15.0,Monday,Electronic,2.5184687709872398,1,1,76.0,8.0,37.5
30252,evening,30.0,Monday,Electronic,2.4899828277046367,1,1,8.0,32.0,43.5
30253,morning,30.0,Tuesday,Electronic,2.4702380952380953,1,1,76.0,32.0,41.5
30254,morning,15.0,Monday,Electronic,2.6277013752455796,0,0,44.0,32.0,26.75
30255,morning,15.0,Monday,Electronic,2.5107604017216643,1,1,76.0,7.0,35.0
30256,night,15.0,Tuesday,Electronic,2.5080906148867315,1,1,56.0,7.0,38.75
30257,evening,15.0,Tuesday,Electronic,2.5104602510460254,0,0,44.0,54.0,30.0
30258,afternoon,30.0,Monday,Cash,2.520297699594046,0,1,8.0,8.0,37.25
30259,afternoon,15.0,Monday,Cash,2.4821640903686086,0,1,76.0,8.0,41.75
30260,morning,45.0,Tuesday,Electronic,2.4390243902439024,1,1,56.0,8.0,74.0
30261,afternoon,30.0,Tuesday,Cash,2.408376963350785,0,1,76.0,8.0,46.0
30262,evening,30.0,Tuesday,Electronic,2.5073313782991202,1,1,76.0,8.0,42.75
30263,night,15.0,Monday,Electronic,2.5812619502868066,1,1,56.0,28.0,27.0
30264,morning,30.0,Tuesday,Electronic,2.4769585253456223,1,1,76.0,8.0,43.0
30265,night,30.0,Tuesday,Electronic,2.4069579288025893,1,1,76.0,41.0,59.5
30266,morning,15.0,Tuesday,Electronic,2.5161030595813205,0,0,54.0,68.0,31.25
30267,night,30.0,Tuesday,Electronic,2.457627118644068,1,1,76.0,8.0,43.5
30268,morning,30.0,Tuesday,Electronic,2.514124293785311,1,1,8.0,8.0,44.5
30269,morning,30.0,Monday,Electronic,2.4717514124293785,1,1,76.0,8.0,43.75
30270,morning,30.0,Monday,Electronic,2.4717514124293785,1,0,8.0,8.0,43.75
30271,evening,45.0,Monday,Electronic,2.440878378378378,1,1,8.0,8.0,72.25
30272,night,45.0,Monday,Cash,2.5540746382330535,0,0,30.0,8.0,67.07
30273,night,90.0,Monday,Cash,2.3504983388704317,0,1,76.0,8.0,141.5
30274,evening,30.0,Tuesday,Cash,2.2851926977687627,0,0,8.0,29.0,56.33
30275,afternoon,15.0,Monday,Electronic,1.4852941176470589,1,1,56.0,28.0,25.25
30276,night,15.0,Tuesday,Electronic,2.927596439169139,1,0,8.0,76.0,49.33
30277,morning,15.0,Monday,Electronic,2.4635568513119535,1,1,8.0,8.0,42.25
30278,night,30.0,Monday,Electronic,2.469844916714532,1,1,76.0,8.0,43.0
30279,night,15.0,Tuesday,Electronic,2.469325153374233,0,1,76.0,8.0,40.25
30280,night,30.0,Tuesday,Cash,2.561349693251534,0,1,56.0,6.0,41.75
30281,morning,15.0,Wednesday,Electronic,2.7208706786171577,0,0,28.0,38.0,21.25
30282,evening,30.0,Monday,Electronic,2.5935374149659864,0,0,51.0,35.0,30.5
30283,evening,15.0,Tuesday,Electronic,2.4496644295302015,1,1,76.0,8.0,36.5
30284,night,15.0,Tuesday,Electronic,2.432969215491559,1,1,76.0,8.0,49.0
30285,night,30.0,Wednesday,Electronic,2.4922118380062304,1,1,76.0,8.0,40.0
30286,night,15.0,Wednesday,Electronic,3.0601976639712487,1,0,24.0,56.0,34.06
30287,evening,15.0,Monday,Electronic,2.46177370030581,1,1,76.0,8.0,40.25
30288,night,15.0,Wednesday,Electronic,2.5801407349491794,1,1,32.0,56.0,33.0
30289,morning,15.0,Monday,Cash,3.206991089787526,0,0,8.0,73.0,46.79
30290,night,30.0,Monday,Electronic,2.418032786885246,1,1,56.0,2.0,59.0
30291,night,30.0,Tuesday,Cash,2.552816901408451,0,1,56.0,6.0,36.25
30292,evening,30.0,Monday,Electronic,2.4178403755868545,1,1,76.0,8.0,51.5
30293,evening,30.0,Monday,Electronic,2.552816901408451,1,1,76.0,8.0,36.25
30294,night,15.0,Tuesday,Electronic,2.480219111381619,1,1,76.0,7.0,40.75
30295,evening,30.0,Tuesday,Electronic,2.47709049255441,1,1,8.0,8.0,43.25
30296,night,15.0,Tuesday,Electronic,2.616869918699187,0,0,32.0,56.0,25.75
30297,morning,30.0,Tuesday,Electronic,2.469135802469136,1,1,76.0,8.0,40.0
30298,morning,30.0,Monday,Electronic,2.450980392156863,1,1,76.0,8.0,42.5
30299,morning,30.0,Monday,Electronic,2.4903687396807923,1,0,32.0,76.0,45.25
30300,night,15.0,Tuesday,Electronic,2.466036621382162,1,1,76.0,8.0,41.75
30301,morning,15.0,Monday,Electronic,2.430751837196156,1,1,8.0,76.0,43.0
30302,night,60.0,Wednesday,Cash,2.3516483516483517,0,1,76.0,8.0,107.0
30303,evening,30.0,Tuesday,Electronic,2.4798387096774195,1,1,8.0,8.0,61.5
30304,night,30.0,Tuesday,Electronic,2.4496822033898304,1,1,76.0,32.0,46.25
30305,night,15.0,Tuesday,Electronic,2.474972191323693,1,1,8.0,8.0,44.5
30306,morning,30.0,Monday,Cash,2.5029274004683844,0,1,76.0,8.0,42.75
30307,night,15.0,Monday,Electronic,2.469813391877058,1,1,76.0,8.0,45.0
30308,night,30.0,Tuesday,Electronic,2.472826086956522,1,1,76.0,32.0,45.5
30309,morning,15.0,Tuesday,Electronic,2.5968672712283594,0,0,8.0,44.0,31.5
30310,morning,15.0,Monday,Cash,2.631578947368421,0,1,76.0,8.0,22.5
30311,morning,30.0,Monday,Electronic,2.441794434980125,1,1,76.0,32.0,43.0
30312,night,15.0,Tuesday,Electronic,2.3783783783783785,1,1,76.0,8.0,44.0
30313,morning,15.0,Tuesday,Electronic,2.472205968402575,1,1,76.0,8.0,42.25
30314,night,15.0,Tuesday,Cash,2.5206611570247937,0,1,56.0,8.0,30.5
30315,morning,30.0,Tuesday,Electronic,2.396694214876033,1,1,76.0,8.0,58.0
30316,night,15.0,Tuesday,Electronic,2.5353283458021614,0,0,77.0,34.0,30.5
30317,morning,15.0,Monday,Electronic,2.4390243902439024,1,1,76.0,32.0,45.0
30318,morning,30.0,Tuesday,Electronic,2.5408011869436202,0,0,37.0,54.0,34.25
30319,night,30.0,Monday,Electronic,2.4578651685393256,1,1,76.0,8.0,43.75
30320,night,30.0,Monday,Electronic,2.4911556603773586,1,1,76.0,28.0,42.25
30321,night,15.0,Monday,Electronic,2.5170325510976532,1,1,56.0,8.0,33.25
30322,afternoon,30.0,Monday,Electronic,2.494908350305499,1,1,76.0,8.0,36.75
30323,night,30.0,Tuesday,Electronic,2.4811557788944723,1,1,56.0,21.0,39.5
30324,night,15.0,Monday,Cash,2.486111111111111,0,1,76.0,32.0,44.75
30325,night,15.0,Monday,Electronic,2.4622271964185787,1,1,76.0,32.0,44.0
30326,night,15.0,Tuesday,Electronic,2.481873954266592,1,1,8.0,8.0,44.5
30327,night,30.0,Wednesday,Electronic,2.587719298245614,1,1,76.0,21.0,29.5
30328,afternoon,15.0,Tuesday,Other,2.543859649122807,0,0,44.0,38.0,29.0
30329,morning,15.0,Tuesday,Other,2.587719298245614,0,0,76.0,8.0,29.5
30330,night,30.0,Tuesday,Electronic,2.485380116959064,1,1,76.0,24.0,42.5
30331,evening,30.0,Monday,Electronic,2.485380116959064,1,1,76.0,8.0,42.5
30332,morning,15.0,Monday,Electronic,2.587719298245614,0,1,76.0,8.0,29.5
30333,evening,30.0,Tuesday,Electronic,2.4689440993788816,1,1,76.0,24.0,39.75
30334,morning,15.0,Tuesday,Cash,3.864113326337881,0,0,8.0,72.0,73.65
30335,night,15.0,Tuesday,Electronic,2.5018953752843065,1,1,8.0,8.0,33.0
30336,morning,15.0,Monday,Electronic,2.4743104380746352,1,1,8.0,32.0,45.75
30337,morning,30.0,Monday,Electronic,2.502606882168926,0,1,76.0,8.0,48.0
30338,night,15.0,Wednesday,Electronic,2.498611882287618,0,1,76.0,32.0,45.0
30339,evening,60.0,Tuesday,Electronic,2.410617551462622,1,1,8.0,8.0,111.25
30340,night,15.0,Tuesday,Electronic,2.6012708498808577,0,0,73.0,28.0,32.75
30341,morning,15.0,Monday,Electronic,2.495817066369214,1,1,76.0,8.0,44.75
30342,evening,15.0,Monday,Electronic,2.4705497382198955,1,1,76.0,8.0,37.75
30343,morning,15.0,Monday,Electronic,2.4957698815566833,1,1,76.0,8.0,44.25
30344,morning,15.0,Monday,Electronic,2.532561505065123,0,0,3.0,30.0,35.0
30345,afternoon,15.0,Tuesday,Electronic,2.545691906005222,0,1,32.0,6.0,29.25
30346,morning,30.0,Tuesday,Electronic,4.0707236842105265,1,0,76.0,8.0,99.0
30347,morning,15.0,Monday,Electronic,2.5,1,1,76.0,8.0,36.0
30348,morning,30.0,Monday,Electronic,2.4465240641711232,0,1,76.0,8.0,45.75
30349,evening,15.0,Tuesday,Other,2.6,0,0,32.0,14.0,26.0
30350,night,15.0,Monday,Cash,2.5166666666666666,0,1,56.0,8.0,37.75
30351,evening,30.0,Tuesday,Electronic,2.4382716049382713,1,1,76.0,57.0,59.25
30352,morning,30.0,Monday,Electronic,2.483164983164983,1,1,8.0,76.0,44.25
30353,night,30.0,Tuesday,Electronic,2.4432118330692023,1,1,8.0,8.0,46.25
30354,night,30.0,Tuesday,Electronic,2.4352331606217614,1,1,76.0,25.0,47.0
30355,night,15.0,Monday,Electronic,2.487244897959184,1,1,76.0,8.0,39.0
30356,night,30.0,Tuesday,Electronic,2.486559139784946,1,1,76.0,8.0,46.25
30357,night,15.0,Wednesday,Electronic,2.534965034965035,1,1,76.0,8.0,36.25
30358,morning,30.0,Tuesday,Electronic,2.4381188118811883,1,1,76.0,8.0,49.25
30359,morning,30.0,Tuesday,Electronic,2.5118805159538358,1,1,76.0,8.0,37.0
30360,night,15.0,Tuesday,Electronic,2.5380710659898478,0,0,69.0,8.0,35.0
30361,evening,15.0,Tuesday,Electronic,2.583187390542907,0,0,49.0,33.0,29.5
30362,evening,15.0,Monday,Electronic,2.5,1,1,76.0,8.0,36.75
30363,morning,30.0,Tuesday,Electronic,2.486559139784946,1,0,32.0,76.0,46.25
30364,night,30.0,Monday,Electronic,2.4462365591397845,1,1,76.0,8.0,45.5
30365,afternoon,30.0,Tuesday,Electronic,2.4440518256772674,1,1,8.0,8.0,41.5
30366,night,15.0,Tuesday,Electronic,2.5590551181102366,1,1,56.0,8.0,32.5
30367,night,30.0,Tuesday,Electronic,2.472996020466174,1,1,8.0,8.0,43.5
30368,night,30.0,Tuesday,Electronic,2.4688398849472675,1,1,8.0,8.0,51.5
30369,night,30.0,Tuesday,Cash,2.4295774647887325,0,1,76.0,8.0,51.75
30370,morning,30.0,Monday,Electronic,2.486033519553073,1,1,76.0,8.0,44.5
30371,night,15.0,Wednesday,Electronic,2.508038585209003,1,1,76.0,6.0,39.0
30372,morning,15.0,Monday,Electronic,2.4443069306930694,1,1,76.0,24.0,39.5
30373,night,30.0,Tuesday,Electronic,2.4756493506493507,1,1,56.0,3.0,45.75
30374,night,15.0,Wednesday,Electronic,2.5433753943217665,1,1,56.0,8.0,32.25
30375,night,30.0,Tuesday,Electronic,2.4315068493150687,1,1,56.0,77.0,53.25
30376,night,15.0,Tuesday,Electronic,2.570298769771529,0,0,6.0,39.0,29.25
30377,night,30.0,Monday,Electronic,2.4720670391061454,1,1,76.0,32.0,44.25
30378,afternoon,15.0,Tuesday,Electronic,2.4883875248838754,1,1,8.0,8.0,37.5
30379,night,15.0,Tuesday,Electronic,2.5,1,1,76.0,28.0,43.0
30380,night,15.0,Tuesday,Other,2.6453488372093026,0,0,34.0,44.0,22.75
30381,morning,15.0,Tuesday,Other,2.674418604651163,0,0,33.0,44.0,23.0
30382,morning,15.0,Tuesday,Cash,2.558139534883721,0,1,32.0,76.0,44.0
30383,morning,15.0,Monday,Electronic,2.4709302325581395,1,1,76.0,8.0,42.5
30384,night,15.0,Tuesday,Electronic,2.5,1,1,76.0,8.0,32.25
30385,evening,30.0,Monday,Electronic,2.4572059635560466,1,1,8.0,8.0,44.5
30386,evening,30.0,Tuesday,Cash,2.464183381088825,0,1,76.0,28.0,43.0
30387,night,45.0,Tuesday,Cash,2.4697938877043355,0,1,76.0,44.0,69.5
30388,afternoon,15.0,Tuesday,Electronic,2.543786488740617,0,0,28.0,12.0,30.5
30389,night,15.0,Tuesday,Electronic,2.4545454545454546,1,1,56.0,6.0,40.5
30390,night,15.0,Tuesday,Electronic,2.4696969696969697,1,1,76.0,8.0,40.75
30391,evening,15.0,Monday,Electronic,2.5,1,1,76.0,8.0,41.25
30392,morning,15.0,Monday,Electronic,2.478386167146974,1,1,8.0,32.0,43.0
30393,morning,15.0,Wednesday,Electronic,2.561912894961571,0,0,49.0,33.0,30.0
30394,evening,15.0,Monday,Cash,2.526595744680851,0,1,8.0,8.0,33.25
30395,morning,30.0,Monday,Cash,2.4503722084367245,0,0,76.0,8.0,59.25
30396,night,30.0,Monday,Electronic,2.4476271911073106,1,1,8.0,8.0,57.25
30397,afternoon,15.0,Tuesday,Electronic,2.5138121546961325,1,1,76.0,8.0,45.5
30398,evening,30.0,Monday,Electronic,2.4677002583979326,1,1,76.0,31.0,47.75
30399,morning,15.0,Monday,Cash,2.498611882287618,0,1,8.0,76.0,45.0
30400,morning,30.0,Tuesday,Electronic,2.47709049255441,1,1,76.0,8.0,43.25
30401,evening,30.0,Monday,Electronic,2.4726640159045723,1,1,8.0,32.0,49.75
30402,morning,45.0,Monday,Electronic,2.3983315954118876,1,1,76.0,8.0,69.0
30403,night,30.0,Tuesday,Electronic,2.422656960873521,1,1,76.0,38.0,53.25
30404,morning,30.0,Tuesday,Cash,2.495022624434389,0,0,8.0,6.0,55.14
30405,morning,15.0,Monday,Electronic,2.753623188405797,0,0,50.0,69.0,19.0
30406,night,30.0,Tuesday,Cash,2.45124593716143,0,1,56.0,3.0,45.25
30407,evening,15.0,Tuesday,Cash,2.692778457772338,0,0,12.0,76.0,22.0
30408,night,30.0,Monday,Electronic,2.5496688741721854,1,1,76.0,8.0,38.5
30409,morning,30.0,Tuesday,Electronic,2.4762171236709567,1,1,76.0,8.0,44.25
30410,afternoon,15.0,Monday,Electronic,2.594995366079704,1,1,8.0,8.0,28.0
30411,afternoon,45.0,Monday,Electronic,2.389830508474576,1,1,76.0,8.0,70.5
30412,night,15.0,Wednesday,Electronic,2.520718232044199,1,1,8.0,7.0,36.5
30413,afternoon,60.0,Monday,Electronic,2.357851985559567,1,1,8.0,8.0,104.5
30414,night,15.0,Tuesday,Electronic,2.517361111111111,1,1,76.0,22.0,36.25
30415,night,30.0,Tuesday,Cash,2.4652777777777777,0,1,76.0,22.0,35.5
30416,morning,15.0,Tuesday,Electronic,2.5925925925925926,1,1,76.0,8.0,28.0
30417,morning,15.0,Tuesday,Electronic,2.7430555555555554,1,1,76.0,8.0,19.75
30418,morning,15.0,Monday,Electronic,2.591894439208294,0,0,44.0,55.0,27.5
30419,morning,30.0,Tuesday,Electronic,2.4857142857142858,1,1,76.0,8.0,43.5
30420,night,15.0,Tuesday,Electronic,2.542016806722689,1,1,8.0,8.0,30.25
30421,evening,45.0,Monday,Electronic,2.403704792708027,1,1,8.0,8.0,81.75
30422,morning,30.0,Tuesday,Electronic,2.4836601307189543,1,1,76.0,8.0,38.0
30423,morning,30.0,Monday,Electronic,2.504105090311987,1,1,76.0,8.0,45.75
30424,evening,30.0,Monday,Electronic,2.4710982658959537,1,1,76.0,32.0,42.75
30425,night,15.0,Monday,Electronic,2.5384615384615383,1,1,76.0,8.0,33.0
30426,morning,30.0,Monday,Cash,2.451879010082493,0,1,76.0,8.0,53.5
30427,morning,30.0,Tuesday,Electronic,2.572992700729927,1,1,76.0,8.0,35.25
30428,afternoon,30.0,Tuesday,Electronic,2.384453781512605,1,1,76.0,28.0,56.75
30429,morning,30.0,Monday,Electronic,2.4548192771084336,1,1,8.0,8.0,40.75
30430,night,15.0,Tuesday,Electronic,2.599009900990099,1,1,56.0,28.0,26.25
30431,morning,30.0,Monday,Electronic,2.4752475247524752,1,1,76.0,8.0,50.0
30432,evening,15.0,Tuesday,Electronic,2.469879518072289,1,1,76.0,8.0,41.0
30433,morning,30.0,Monday,Electronic,2.5,1,1,76.0,8.0,41.5
30434,morning,30.0,Monday,Electronic,2.4700239808153475,1,1,32.0,8.0,51.5
30435,night,15.0,Wednesday,Electronic,2.9669051878354207,1,0,32.0,56.0,33.17
30436,night,30.0,Wednesday,Cash,1.8076923076923077,0,1,76.0,77.0,35.25
30437,night,30.0,Monday,Electronic,2.5384615384615383,1,1,56.0,8.0,33.0
30438,night,30.0,Tuesday,Electronic,2.4888143176733784,1,1,76.0,8.0,44.5
30439,night,30.0,Tuesday,Cash,2.537313432835821,0,0,8.0,76.0,42.5
30440,morning,15.0,Monday,Electronic,2.464978448275862,1,1,8.0,32.0,45.75
30441,night,30.0,Wednesday,Cash,2.5157232704402515,0,1,76.0,8.0,40.0
30442,evening,30.0,Monday,Electronic,2.391304347826087,1,1,8.0,8.0,60.5
30443,morning,15.0,Tuesday,Electronic,2.559867877786953,0,0,44.0,39.0,31.0
30444,evening,15.0,Monday,Other,2.632978723404255,0,0,42.0,59.0,24.75
30445,night,30.0,Wednesday,Electronic,2.4865991661703397,1,1,76.0,8.0,41.75
30446,morning,15.0,Monday,Electronic,2.496936274509804,0,0,6.0,56.0,40.75
30447,night,15.0,Tuesday,Electronic,2.46380846325167,1,1,76.0,8.0,44.25
30448,evening,30.0,Monday,Electronic,2.4654377880184333,1,1,8.0,8.0,53.5
30449,night,15.0,Tuesday,Electronic,2.58130081300813,1,1,56.0,24.0,31.75
30450,night,30.0,Tuesday,Cash,3.079291762894534,0,0,8.0,28.0,40.0
30451,night,30.0,Monday,Electronic,2.463768115942029,1,1,76.0,8.0,42.5
30452,afternoon,15.0,Monday,Electronic,2.5164473684210527,1,1,76.0,8.0,38.25
30453,afternoon,15.0,Tuesday,Electronic,2.458563535911602,1,1,76.0,8.0,44.5
30454,night,30.0,Monday,Electronic,2.474807350326022,1,1,76.0,8.0,41.75
30455,night,45.0,Tuesday,Electronic,2.4118589743589745,1,1,76.0,8.0,75.25
30456,morning,15.0,Tuesday,Cash,2.518815545959284,0,0,28.0,53.0,40.83
30457,morning,15.0,Monday,Cash,2.5584795321637426,0,0,8.0,8.0,26.25
30458,night,30.0,Tuesday,Electronic,2.418224299065421,1,1,76.0,33.0,51.75
30459,morning,30.0,Monday,Electronic,2.5112873703477727,1,0,8.0,76.0,41.16
30460,evening,30.0,Monday,Electronic,2.498572244431753,0,1,8.0,8.0,43.75
30461,evening,30.0,Monday,Electronic,2.452394691286786,1,1,8.0,8.0,42.5
30462,afternoon,15.0,Tuesday,Electronic,2.587719298245614,0,0,75.0,35.0,29.5
30463,night,15.0,Monday,Electronic,2.517361111111111,1,1,76.0,8.0,36.25
30464,evening,15.0,Monday,Electronic,2.4606872451951074,1,1,8.0,8.0,42.25
30465,morning,30.0,Monday,Electronic,2.477017364657814,1,1,8.0,8.0,48.5
30466,evening,30.0,Tuesday,Cash,2.4799311926605503,0,1,8.0,8.0,43.25
30467,morning,15.0,Monday,Electronic,2.7166437414030264,0,0,38.0,69.0,19.75
30468,night,30.0,Tuesday,Electronic,2.4555555555555557,1,1,76.0,8.0,55.25
30469,morning,30.0,Monday,Electronic,2.4110099337748343,0,0,16.0,8.0,58.25
30470,morning,15.0,Monday,Electronic,2.543786488740617,0,0,49.0,32.0,30.5
30471,night,15.0,Tuesday,Cash,2.800751879699248,0,0,28.0,44.0,37.25
30472,night,15.0,Monday,Electronic,2.595066803699897,1,1,56.0,33.0,25.25
30473,night,30.0,Tuesday,Electronic,2.5362318840579707,1,1,76.0,8.0,35.0
30474,night,15.0,Monday,Cash,2.4490919097413317,0,1,76.0,32.0,44.5
30475,night,30.0,Tuesday,Electronic,2.235449735449736,1,1,8.0,8.0,42.25
30476,morning,15.0,Monday,Electronic,2.4767378215654077,1,0,32.0,76.0,45.25
30477,night,30.0,Tuesday,Electronic,2.494331065759637,1,1,8.0,76.0,44.0
30478,morning,30.0,Tuesday,Electronic,2.443820224719101,1,1,76.0,8.0,43.5
30479,night,15.0,Monday,Electronic,2.6223776223776225,1,0,28.0,8.0,26.25
30480,morning,30.0,Monday,Cash,2.5,0,0,7.0,76.0,40.0
30481,morning,15.0,Tuesday,Cash,2.9175050301810868,0,0,6.0,8.0,14.5
30482,evening,30.0,Tuesday,Electronic,2.4104174362763207,0,1,76.0,8.0,65.25
30483,night,30.0,Monday,Electronic,2.461067853170189,1,1,76.0,8.0,44.25
30484,afternoon,30.0,Monday,Electronic,2.540013917884482,1,1,76.0,8.0,36.5
30485,evening,15.0,Monday,Electronic,2.508771929824561,0,1,8.0,22.0,35.75
30486,morning,15.0,Tuesday,Electronic,2.6126558005752636,1,1,76.0,8.0,27.25
30487,afternoon,15.0,Tuesday,Electronic,2.5786713286713288,0,0,3.0,39.0,29.5
30488,morning,30.0,Wednesday,Electronic,2.458791208791209,1,0,8.0,76.0,44.75
30489,afternoon,15.0,Monday,Electronic,5.092592592592593,0,1,59.0,59.0,5.5
